,OMIM_ID,HPO_ID
21443,216920,2733
21444,216920,2972
21445,216920,3261
21446,216950,7
21447,216950,123
21448,216950,1369
21449,216950,2829
21450,216950,2837
21451,216950,2960
21452,216950,4431
21453,216950,7417
21454,217000,7
21455,217000,979
21456,217000,2725
21457,217080,7
21458,217080,543
21459,217080,548
21460,217080,613
21461,217080,639
21462,217080,662
21463,217080,670
21464,217080,705
21465,217080,7803
21466,217085,7
21467,217085,316
21468,217085,1162
21469,217085,1233
21470,217085,1674
21471,217085,1680
21472,217085,1682
21473,217085,10055
21474,217085,11802
21475,217090,7
21476,217090,123
21477,217090,212
21478,217090,230
21479,217090,238
21480,217090,256
21481,217090,509
21482,217090,598
21483,217090,618
21484,217090,704
21485,217090,787
21486,217090,951
21487,217090,1305
21488,217090,1321
21489,217090,1600
21490,217090,1939
21491,217090,2588
21492,217090,2788
21493,217090,3593
21494,217095,7
21495,217095,316
21496,217095,1660
21497,217095,1669
21498,217095,1674
21499,217095,1680
21500,217095,1719
21501,217095,1939
21502,217095,10055
21503,217095,100259
21504,217100,175
21505,217100,204
21506,217100,625
21507,217100,1159
21508,217100,1161
21509,217100,1539
21510,217100,1543
21511,217100,1547
21512,217100,1683
21513,217100,1762
21514,217100,2006
21515,217100,2084
21516,217100,2101
21517,217100,2650
21518,217100,2836
21519,217100,3745
21520,217150,7
21521,217150,175
21522,217150,277
21523,217150,473
21524,217150,695
21525,217150,2047
21526,217150,2804
21527,217200,7
21528,217200,1249
21529,217200,1250
21530,217200,1336
21531,217200,1522
21532,217300,7
21533,217300,540
21534,217300,1084
21535,217300,7720
21536,217300,100689
21537,217400,7
21538,217400,407
21539,217400,1131
21540,217400,7663
21541,217400,7759
21542,217500,7
21543,217500,7709
21544,217520,7
21545,217520,7705
21546,217600,7
21547,217600,1131
21548,217600,7881
21549,217700,7
21550,217700,7759
21551,217700,8005
21552,217800,7
21553,217800,495
21554,217800,613
21555,217800,1131
21556,217800,1939
21557,217800,3621
21558,217800,7754
21559,217800,7856
21560,217980,7
21561,217980,28
21562,217980,47
21563,217980,175
21564,217980,201
21565,217980,252
21566,217980,260
21567,217980,293
21568,217980,316
21569,217980,347
21570,217980,377
21571,217980,463
21572,217980,470
21573,217980,506
21574,217980,508
21575,217980,581
21576,217980,774
21577,217980,1156
21578,217980,1159
21579,217980,1249
21580,217980,1252
21581,217980,1274
21582,217980,1290
21583,217980,1321
21584,217980,1545
21585,217980,1600
21586,217980,1638
21587,217980,1643
21588,217980,1671
21589,217980,2098
21590,217980,2643
21591,217980,2714
21592,217980,2777
21593,217980,2779
21594,217980,3196
21595,217980,4279
21596,217980,5280
21597,217980,5989
21598,217980,8749
21599,217980,9623
21600,217980,12745
21601,217980,30084
21602,217980,30680
21603,217980,100790
21604,217990,7
21605,217990,252
21606,217990,256
21607,217990,384
21608,217990,1249
21609,217990,1274
21610,217990,1510
21611,217990,2007
21612,217990,9473
21613,217990,11220
21614,217990,12385
21615,218000,7
21616,218000,218
21617,218000,248
21618,218000,276
21619,218000,294
21620,218000,316
21621,218000,324
21622,218000,327
21623,218000,341
21624,218000,400
21625,218000,431
21626,218000,508
21627,218000,709
21628,218000,763
21629,218000,1182
21630,218000,1249
21631,218000,1250
21632,218000,1263
21633,218000,1270
21634,218000,1271
21635,218000,1274
21636,218000,1284
21637,218000,1290
21638,218000,1319
21639,218000,1349
21640,218000,1371
21641,218000,2111
21642,218000,2119
21643,218000,2650
21644,218000,2922
21645,218000,3196
21646,218000,3202
21647,218000,3378
21648,218000,3383
21649,218000,3431
21650,218000,3444
21651,218000,3448
21652,218000,3477
21653,218000,3676
21654,218000,3690
21655,218000,4691
21656,218000,7178
21657,218000,11947
21658,218000,200085
21659,218010,7
21660,218010,308
21661,218010,343
21662,218010,1263
21663,218010,1507
21664,218010,2007
21665,218010,3196
21666,218010,11220
21667,218010,25356
21668,218010,100704
21669,218030,7
21670,218030,822
21671,218030,1095
21672,218030,1508
21673,218030,1510
21674,218030,1518
21675,218030,2900
21676,218030,3351
21677,218030,3828
21678,218030,4319
21679,218030,4319
21680,218030,4322
21681,218030,200114
21682,218040,6
21683,218040,83
21684,218040,158
21685,218040,179
21686,218040,218
21687,218040,238
21688,218040,256
21689,218040,260
21690,218040,280
21691,218040,286
21692,218040,293
21693,218040,307
21694,218040,316
21695,218040,347
21696,218040,358
21697,218040,369
21698,218040,463
21699,218040,465
21700,218040,470
21701,218040,486
21702,218040,494
21703,218040,508
21704,218040,768
21705,218040,953
21706,218040,956
21707,218040,1187
21708,218040,1249
21709,218040,1263
21710,218040,1508
21711,218040,1548
21712,218040,1552
21713,218040,1561
21714,218040,1598
21715,218040,1609
21716,218040,1622
21717,218040,1629
21718,218040,1631
21719,218040,1634
21720,218040,1639
21721,218040,1642
21722,218040,1699
21723,218040,1762
21724,218040,1771
21725,218040,1808
21726,218040,1814
21727,218040,1816
21728,218040,1869
21729,218040,1943
21730,218040,2021
21731,218040,2033
21732,218040,2059
21733,218040,2093
21734,218040,2107
21735,218040,2119
21736,218040,2212
21737,218040,2779
21738,218040,2780
21739,218040,2859
21740,218040,2862
21741,218040,2870
21742,218040,2878
21743,218040,2996
21744,218040,3745
21745,218040,3764
21746,218040,4322
21747,218040,5280
21748,218040,5989
21749,218040,6191
21750,218040,7099
21751,218040,8070
21752,218040,9588
21753,218040,11675
21754,218040,12081
21755,218040,31842
21756,218050,7
21757,218050,3011
21758,218050,3236
21759,218100,7
21760,218100,377
21761,218100,10628
21762,218200,7
21763,218200,819
21764,218200,7250
21765,218200,9830
21766,218200,10628
21767,218300,7
21768,218300,1249
21769,218300,3034
21770,218300,5465
21771,218300,100252
21772,218330,7
21773,218330,218
21774,218330,232
21775,218330,268
21776,218330,286
21777,218330,293
21778,218330,431
21779,218330,463
21780,218330,506
21781,218330,545
21782,218330,556
21783,218330,601
21784,218330,639
21785,218330,668
21786,218330,674
21787,218330,687
21788,218330,691
21789,218330,767
21790,218330,773
21791,218330,774
21792,218330,939
21793,218330,954
21794,218330,968
21795,218330,1156
21796,218330,1388
21797,218330,1395
21798,218330,1399
21799,218330,1407
21800,218330,1538
21801,218330,1647
21802,218330,1799
21803,218330,1816
21804,218330,1831
21805,218330,1837
21806,218330,1970
21807,218330,2007
21808,218330,2213
21809,218330,2217
21810,218330,2240
21811,218330,2705
21812,218330,2901
21813,218330,3038
21814,218330,3071
21815,218330,4298
21816,218330,4442
21817,218330,5567
21818,218330,5792
21819,218330,6297
21820,218330,6563
21821,218330,8070
21822,218330,8905
21823,218330,9466
21824,218330,9880
21825,218330,9882
21826,218330,12622
21827,218330,30084
21828,218330,30799
21829,218340,7
21830,218340,276
21831,218340,316
21832,218340,343
21833,218340,347
21834,218340,369
21835,218340,394
21836,218340,444
21837,218340,494
21838,218340,545
21839,218340,567
21840,218340,612
21841,218340,678
21842,218340,685
21843,218340,1156
21844,218340,1250
21845,218340,1256
21846,218340,1263
21847,218340,1274
21848,218340,1290
21849,218340,1659
21850,218340,1762
21851,218340,1763
21852,218340,1885
21853,218340,2007
21854,218340,2119
21855,218340,2553
21856,218340,2827
21857,218340,3593
21858,218340,4942
21859,218340,12019
21860,218350,28
21861,218350,47
21862,218350,85
21863,218350,238
21864,218350,244
21865,218350,272
21866,218350,341
21867,218350,348
21868,218350,357
21869,218350,565
21870,218350,1249
21871,218350,1250
21872,218350,1274
21873,218350,1290
21874,218350,1629
21875,218350,1643
21876,218350,2007
21877,218350,2021
21878,218350,2079
21879,218350,2280
21880,218350,3745
21881,218350,4322
21882,218350,7099
21883,218350,11217
21884,218350,11800
21885,218400,7
21886,218400,187
21887,218400,256
21888,218400,280
21889,218400,303
21890,218400,316
21891,218400,410
21892,218400,431
21893,218400,506
21894,218400,648
21895,218400,696
21896,218400,765
21897,218400,1739
21898,218400,1742
21899,218400,3015
21900,218400,4407
21901,218400,5465
21902,218400,6384
21903,218400,9772
21904,218400,10628
21905,218400,100255
21906,218450,7
21907,218450,28
21908,218450,54
21909,218450,211
21910,218450,347
21911,218450,1249
21912,218450,1510
21913,218450,1627
21914,218450,4442
21915,218450,5607
21916,218450,30260
21917,218450,30680
21918,218530,7
21919,218530,1363
21920,218530,1841
21921,218530,9162
21922,218530,9576
21923,218530,9623
21924,218530,9777
21925,218530,11926
21926,218550,7
21927,218550,28
21928,218550,954
21929,218550,1363
21930,218550,2990
21931,218600,7
21932,218600,77
21933,218600,143
21934,218600,160
21935,218600,175
21936,218600,193
21937,218600,218
21938,218600,238
21939,218600,244
21940,218600,286
21941,218600,316
21942,218600,347
21943,218600,368
21944,218600,405
21945,218600,426
21946,218600,430
21947,218600,452
21948,218600,486
21949,218600,494
21950,218600,545
21951,218600,648
21952,218600,902
21953,218600,1249
21954,218600,1250
21955,218600,1274
21956,218600,1545
21957,218600,1627
21958,218600,2023
21959,218600,2126
21960,218600,2650
21961,218600,2984
21962,218600,2996
21963,218600,3022
21964,218600,3031
21965,218600,3065
21966,218600,3298
21967,218600,3468
21968,218600,3974
21969,218600,4231
21970,218600,4322
21971,218600,4425
21972,218600,4440
21973,218600,4442
21974,218600,4443
21975,218600,4871
21976,218600,5201
21977,218600,5792
21978,218600,5886
21979,218600,6467
21980,218600,7452
21981,218600,9601
21982,218600,9702
21983,218600,10048
21984,218600,11318
21985,218600,30680
21986,218649,7
21987,218649,23
21988,218649,28
21989,218649,33
21990,218649,47
21991,218649,54
21992,218649,76
21993,218649,126
21994,218649,175
21995,218649,233
21996,218649,243
21997,218649,262
21998,218649,268
21999,218649,272
22000,218649,286
22001,218649,316
22002,218649,319
22003,218649,343
22004,218649,347
22005,218649,369
22006,218649,402
22007,218649,407
22008,218649,486
22009,218649,494
22010,218649,508
22011,218649,581
22012,218649,582
22013,218649,601
22014,218649,767
22015,218649,768
22016,218649,774
22017,218649,1076
22018,218649,1188
22019,218649,1238
22020,218649,1274
22021,218649,1276
22022,218649,1363
22023,218649,1537
22024,218649,1539
22025,218649,1629
22026,218649,2000
22027,218649,2558
22028,218649,2566
22029,218649,2828
22030,218649,3196
22031,218649,4797
22032,218649,5326
22033,218649,6184
22034,218649,6610
22035,218649,6887
22036,218649,7099
22037,218649,8551
22038,218649,8872
22039,218649,9473
22040,218649,10864
22041,218649,11800
22042,218649,12385
22043,218650,7
22044,218650,110
22045,218650,202
22046,218650,252
22047,218650,337
22048,218650,444
22049,218650,567
22050,218650,958
22051,218650,1249
22052,218650,1250
22053,218650,1363
22054,218650,9816
22055,218650,9821
22056,218670,7
22057,218670,384
22058,218670,568
22059,218670,601
22060,218670,609
22061,218670,1263
22062,218670,1274
22063,218670,1321
22064,218670,1331
22065,218670,1339
22066,218670,1363
22067,218670,2139
22068,218670,7330
22069,218700,6
22070,218700,158
22071,218700,851
22072,218700,853
22073,218700,958
22074,218700,1252
22075,218700,1254
22076,218700,1290
22077,218700,1510
22078,218700,1537
22079,218700,1615
22080,218700,1662
22081,218700,2019
22082,218700,2045
22083,218700,2750
22084,218700,2904
22085,218700,2925
22086,218700,3270
22087,218700,4491
22088,218700,5990
22089,218700,8191
22090,218700,8872
22091,218700,10307
22092,218700,100028
22093,218800,7
22094,218800,952
22095,218800,1298
22096,218800,1343
22097,218800,8282
22098,218800,40284
22099,218900,7
22100,218900,519
22101,218900,639
22102,218900,1249
22103,218900,1250
22104,218900,1298
22105,218900,4322
22106,218900,7033
22107,218900,8682
22108,219000,7
22109,219000,28
22110,219000,47
22111,219000,54
22112,219000,89
22113,219000,148
22114,219000,175
22115,219000,183
22116,219000,204
22117,219000,238
22118,219000,252
22119,219000,316
22120,219000,369
22121,219000,377
22122,219000,378
22123,219000,405
22124,219000,413
22125,219000,430
22126,219000,430
22127,219000,431
22128,219000,445
22129,219000,452
22130,219000,528
22131,219000,561
22132,219000,618
22133,219000,636
22134,219000,678
22135,219000,689
22136,219000,777
22137,219000,813
22138,219000,1126
22139,219000,1249
22140,219000,1362
22141,219000,1551
22142,219000,1602
22143,219000,1607
22144,219000,1627
22145,219000,2006
22146,219000,2084
22147,219000,2089
22148,219000,2223
22149,219000,2244
22150,219000,2475
22151,219000,2536
22152,219000,3183
22153,219000,3191
22154,219000,4112
22155,219000,4378
22156,219000,5280
22157,219000,5280
22158,219000,5325
22159,219000,5352
22160,219000,5950
22161,219000,6610
22162,219000,6714
22163,219000,7633
22164,219000,7925
22165,219000,7957
22166,219000,7993
22167,219000,8559
22168,219000,8609
22169,219000,8665
22170,219000,8678
22171,219000,8750
22172,219000,9601
22173,219000,9767
22174,219000,10554
22175,219050,6
22176,219050,104
22177,219050,12741
22178,219070,7
22179,219070,1812
22180,219070,8393
22181,219070,9882
22182,219080,6
22183,219080,311
22184,219080,709
22185,219080,713
22186,219080,716
22187,219080,739
22188,219080,822
22189,219080,938
22190,219080,939
22191,219080,963
22192,219080,978
22193,219080,1065
22194,219080,1268
22195,219080,1575
22196,219080,1579
22197,219080,1956
22198,219080,2664
22199,219080,2808
22200,219080,2920
22201,219080,3202
22202,219080,3581
22203,219080,3745
22204,219080,8231
22205,219090,6
22206,219090,7
22207,219090,787
22208,219090,822
22209,219090,876
22210,219090,939
22211,219090,963
22212,219090,969
22213,219090,978
22214,219090,1007
22215,219090,1041
22216,219090,1058
22217,219090,1065
22218,219090,1345
22219,219090,1513
22220,219090,1575
22221,219090,1948
22222,219090,1952
22223,219090,2808
22224,219090,2893
22225,219090,2900
22226,219090,2953
22227,219090,3154
22228,219090,3202
22229,219090,4586
22230,219090,12743
22231,219090,31364
22232,219090,100852
22233,219095,7
22234,219095,1522
22235,219095,2014
22236,219095,2583
22237,219095,7396
22238,219095,10783
22239,219100,7
22240,219100,15
22241,219100,23
22242,219100,252
22243,219100,271
22244,219100,767
22245,219100,776
22246,219100,1166
22247,219100,1388
22248,219100,1425
22249,219100,1537
22250,219100,1548
22251,219100,1562
22252,219100,1582
22253,219100,2097
22254,219100,2205
22255,219100,4381
22256,219100,4948
22257,219100,4970
22258,219150,7
22259,219150,23
22260,219150,28
22261,219150,160
22262,219150,239
22263,219150,248
22264,219150,316
22265,219150,369
22266,219150,400
22267,219150,418
22268,219150,486
22269,219150,518
22270,219150,545
22271,219150,601
22272,219150,767
22273,219150,963
22274,219150,973
22275,219150,1084
22276,219150,1181
22277,219150,1249
22278,219150,1250
22279,219150,1252
22280,219150,1263
22281,219150,1290
22282,219150,1347
22283,219150,1374
22284,219150,1382
22285,219150,1508
22286,219150,1511
22287,219150,1537
22288,219150,1762
22289,219150,2007
22290,219150,2305
22291,219150,2645
22292,219150,2650
22293,219150,2750
22294,219150,3510
22295,219150,3745
22296,219150,7394
22297,219150,8070
22298,219150,10537
22299,219150,11220
22300,219200,7
22301,219200,23
22302,219200,160
22303,219200,218
22304,219200,252
22305,219200,260
22306,219200,272
22307,219200,343
22308,219200,369
22309,219200,463
22310,219200,486
22311,219200,494
22312,219200,545
22313,219200,670
22314,219200,973
22315,219200,1249
22316,219200,1250
22317,219200,1252
22318,219200,1270
22319,219200,1290
22320,219200,1302
22321,219200,1305
22322,219200,1374
22323,219200,1382
22324,219200,1508
22325,219200,1511
22326,219200,1582
22327,219200,1763
22328,219200,2007
22329,219200,2126
22330,219200,2208
22331,219200,2299
22332,219200,2650
22333,219200,3160
22334,219200,3196
22335,219200,8872
22336,219200,9125
22337,219200,11800
22338,219200,12368
22339,219250,7
22340,219250,501
22341,219250,541
22342,219250,555
22343,219250,822
22344,219250,965
22345,219250,1009
22346,219250,2979
22347,219250,6385
22348,219250,25107
22349,219300,7
22350,219300,1249
22351,219300,10541
22352,219400,7
22353,219400,961
22354,219400,1217
22355,219400,1438
22356,219400,2094
22357,219400,12115
22358,219500,7
22359,219500,3153
22360,219550,7
22361,219550,1249
22362,219550,10895
22363,219550,10918
22364,219600,7
22365,219600,2719
22366,219600,4876
22367,219600,5948
22368,219700,7
22369,219700,1508
22370,219700,1648
22371,219700,1738
22372,219700,1944
22373,219700,2035
22374,219700,2099
22375,219700,2110
22376,219700,2150
22377,219700,2613
22378,219700,3251
22379,219700,4401
22380,219700,6528
22381,219700,6532
22382,219700,6538
22383,219700,12236
22384,219721,7
22385,219721,47
22386,219721,49
22387,219721,276
22388,219721,347
22389,219721,431
22390,219721,506
22391,219721,789
22392,219721,1249
22393,219721,1648
22394,219721,1738
22395,219721,1889
22396,219721,2007
22397,219721,2014
22398,219721,2097
22399,219721,2150
22400,219721,2613
22401,219721,4401
22402,219721,5230
22403,219721,5263
22404,219721,6532
22405,219721,6538
22406,219721,8327
22407,219721,9748
22408,219721,100507
22409,219730,7
22410,219730,83
22411,219730,108
22412,219730,238
22413,219730,1250
22414,219730,1561
22415,219730,1622
22416,219730,1629
22417,219730,2119
22418,219730,2617
22419,219730,3577
22420,219730,100259
22421,219750,7
22422,219750,531
22423,219750,613
22424,219800,7
22425,219800,26
22426,219800,83
22427,219800,93
22428,219800,103
22429,219800,488
22430,219800,495
22431,219800,531
22432,219800,580
22433,219800,613
22434,219800,618
22435,219800,787
22436,219800,819
22437,219800,823
22438,219800,832
22439,219800,897
22440,219800,966
22441,219800,1010
22442,219800,1531
22443,219800,1738
22444,219800,1744
22445,219800,1944
22446,219800,1959
22447,219800,1994
22448,219800,2007
22449,219800,2015
22450,219800,2059
22451,219800,2240
22452,219800,2344
22453,219800,2514
22454,219800,2748
22455,219800,2750
22456,219800,2857
22457,219800,2902
22458,219800,2907
22459,219800,2909
22460,219800,3016
22461,219800,3076
22462,219800,3198
22463,219800,3202
22464,219800,3234
22465,219800,3251
22466,219800,3358
22467,219800,3774
22468,219800,4322
22469,219800,4911
22470,219800,4912
22471,219800,5599
22472,219800,7814
22473,219800,30190
22474,219800,200136
22475,219900,7
22476,219900,93
22477,219900,488
22478,219900,531
22479,219900,1507
22480,219900,2748
22481,219900,3358
22482,219900,3621
22483,219900,3774
22484,219900,7814
22485,220100,6
22486,220100,7
22487,220100,10
22488,220100,83
22489,220100,707
22490,220100,787
22491,220100,3131
22492,220100,3268
22493,220100,3297
22494,220100,3532
22495,220100,3828
22496,220110,7
22497,220110,93
22498,220110,124
22499,220110,407
22500,220110,508
22501,220110,580
22502,220110,648
22503,220110,1249
22504,220110,1250
22505,220110,1251
22506,220110,1252
22507,220110,1263
22508,220110,1270
22509,220110,1290
22510,220110,1410
22511,220110,1425
22512,220110,1427
22513,220110,1508
22514,220110,1639
22515,220110,1903
22516,220110,1994
22517,220110,2098
22518,220110,2151
22519,220110,2240
22520,220110,2352
22521,220110,2490
22522,220110,2747
22523,220110,2875
22524,220110,3076
22525,220110,3109
22526,220110,3128
22527,220110,3355
22528,220110,3546
22529,220110,3688
22530,220110,6565
22531,220110,12240
22532,220111,7
22533,220111,272
22534,220111,294
22535,220111,316
22536,220111,431
22537,220111,463
22538,220111,486
22539,220111,750
22540,220111,1007
22541,220111,1250
22542,220111,1251
22543,220111,1252
22544,220111,1263
22545,220111,1290
22546,220111,1337
22547,220111,1414
22548,220111,1508
22549,220111,1943
22550,220111,2151
22551,220111,2171
22552,220111,2490
22553,220111,2553
22554,220111,2789
22555,220111,3074
22556,220111,3128
22557,220111,3593
22558,220111,6565
22559,220111,7305
22560,220111,11096
22561,220111,11220
22562,220111,11800
22563,220111,25356
22564,220120,7
22565,220120,252
22566,220120,407
22567,220120,1249
22568,220120,1250
22569,220120,1263
22570,220120,1298
22571,220120,1319
22572,220120,1336
22573,220120,1347
22574,220120,1508
22575,220120,1510
22576,220120,1942
22577,220120,2120
22578,220120,2179
22579,220120,2510
22580,220120,2521
22581,220120,3355
22582,220120,8288
22583,220120,8936
22584,220120,12448
22585,220150,7
22586,220150,791
22587,220150,1919
22588,220150,3537
22589,220150,8682
22590,220150,12611
22591,220200,238
22592,220200,639
22593,220200,930
22594,220200,931
22595,220200,933
22596,220200,1425
22597,220200,2078
22598,220200,2198
22599,220200,2335
22600,220200,2951
22601,220200,3745
22602,220200,6824
22603,220210,7
22604,220210,47
22605,220210,126
22606,220210,175
22607,220210,238
22608,220210,248
22609,220210,269
22610,220210,316
22611,220210,337
22612,220210,337
22613,220210,347
22614,220210,348
22615,220210,369
22616,220210,494
22617,220210,589
22618,220210,824
22619,220210,835
22620,220210,921
22621,220210,1159
22622,220210,1195
22623,220210,1252
22624,220210,1263
22625,220210,1290
22626,220210,1305
22627,220210,1511
22628,220210,1629
22629,220210,1631
22630,220210,1636
22631,220210,1642
22632,220210,1650
22633,220210,1719
22634,220210,2023
22635,220210,2162
22636,220210,2937
22637,220210,4383
22638,220210,5280
22639,220210,7291
22640,220219,7
22641,220219,238
22642,220219,256
22643,220219,545
22644,220219,639
22645,220219,930
22646,220219,931
22647,220219,933
22648,220219,1305
22649,220219,1799
22650,220219,1821
22651,220219,2078
22652,220219,2198
22653,220219,2335
22654,220219,2951
22655,220219,6118
22656,220219,6824
22657,220219,6887
22658,220219,10864
22659,220220,7
22660,220220,238
22661,220220,256
22662,220220,268
22663,220220,308
22664,220220,369
22665,220220,431
22666,220220,533
22667,220220,627
22668,220220,639
22669,220220,930
22670,220220,931
22671,220220,933
22672,220220,1162
22673,220220,1305
22674,220220,1643
22675,220220,1650
22676,220220,2007
22677,220220,2078
22678,220220,2198
22679,220220,2335
22680,220220,2617
22681,220220,2951
22682,220220,5280
22683,220220,6824
22684,220220,45025
22685,220290,7
22686,220290,407
22687,220290,1751
22688,220290,10984
22689,220300,7
22690,220300,365
22691,220300,1336
22692,220300,2123
22693,220400,7
22694,220400,1279
22695,220400,1425
22696,220400,1645
22697,220400,1657
22698,220400,1664
22699,220400,8527
22700,220500,7
22701,220500,104
22702,220500,218
22703,220500,232
22704,220500,252
22705,220500,280
22706,220500,343
22707,220500,369
22708,220500,407
22709,220500,414
22710,220500,431
22711,220500,448
22712,220500,463
22713,220500,518
22714,220500,618
22715,220500,648
22716,220500,800
22717,220500,951
22718,220500,1156
22719,220500,1199
22720,220500,1249
22721,220500,1250
22722,220500,1252
22723,220500,1265
22724,220500,1271
22725,220500,1290
22726,220500,1305
22727,220500,1627
22728,220500,1798
22729,220500,1798
22730,220500,2059
22731,220500,2164
22732,220500,2714
22733,220500,3676
22734,220500,8404
22735,220500,8619
22736,220500,9882
22737,220500,11003
22738,220500,11476
22739,220600,7
22740,220600,407
22741,220600,1171
22742,220600,1182
22743,220600,1597
22744,220600,1839
22745,220600,2650
22746,220600,3510
22747,220900,7
22748,220900,135
22749,220900,365
22750,220900,1022
22751,220900,1249
22752,221200,7
22753,221200,93
22754,221200,405
22755,221200,790
22756,221200,1249
22757,221200,11003
22758,221200,12715
22759,221300,7
22760,221300,135
22761,221300,369
22762,221300,377
22763,221300,405
22764,221300,1249
22765,221300,4452
22766,221320,7
22767,221320,164
22768,221320,389
22769,221320,405
22770,221320,413
22771,221320,508
22772,221320,968
22773,221320,4209
22774,221350,7
22775,221350,365
22776,221350,1045
22777,221350,2571
22778,221350,3202
22779,221350,4322
22780,221400,7
22781,221400,407
22782,221400,1649
22783,221400,2256
22784,221400,2630
22785,221400,3075
22786,221400,5229
22787,221400,9830
22788,221500,7
22789,221500,407
22790,221700,7
22791,221700,407
22792,221700,3212
22793,221700,7573
22794,221740,7
22795,221740,677
22796,221740,699
22797,221740,8527
22798,221745,7
22799,221745,407
22800,221745,408
22801,221745,1427
22802,221745,3621
22803,221750,7
22804,221750,407
22805,221750,470
22806,221750,824
22807,221750,839
22808,221750,1249
22809,221750,4322
22810,221750,8213
22811,221750,10627
22812,221760,7
22813,221760,7477
22814,221770,7
22815,221770,20
22816,221770,718
22817,221770,719
22818,221770,727
22819,221770,734
22820,221770,751
22821,221770,757
22822,221770,1155
22823,221770,1250
22824,221770,1257
22825,221770,1288
22826,221770,1336
22827,221770,1760
22828,221770,2059
22829,221770,2079
22830,221770,2127
22831,221770,2135
22832,221770,2167
22833,221770,2171
22834,221770,2186
22835,221770,2340
22836,221770,2352
22837,221770,2353
22838,221770,2354
22839,221770,2476
22840,221770,2756
22841,221770,3447
22842,221770,3487
22843,221770,10524
22844,221770,11096
22845,221770,12062
22846,221770,31844
22847,221780,7
22848,221780,1018
22849,221790,7
22850,221790,400
22851,221790,448
22852,221790,1072
22853,221790,1176
22854,221790,1249
22855,221790,1249
22856,221790,1833
22857,221790,1939
22858,221790,2415
22859,221790,5328
22860,221790,100678
22861,221800,7
22862,221800,212
22863,221800,1131
22864,221800,1155
22865,221800,7795
22866,221800,8039
22867,221800,8134
22868,221800,32153
22869,221800,200036
22870,221810,7
22871,221810,491
22872,221810,618
22873,221810,677
22874,221810,1171
22875,221810,1371
22876,221810,1769
22877,221810,1785
22878,221810,1945
22879,221810,2164
22880,221810,2650
22881,221810,2797
22882,221810,2829
22883,221810,3593
22884,221810,8404
22885,221810,9473
22886,221810,200042
22887,221820,6
22888,221820,716
22889,221820,727
22890,221820,1257
22891,221820,1347
22892,221820,2063
22893,221820,2067
22894,221820,2171
22895,221820,2172
22896,221820,2186
22897,221820,2300
22898,221820,2352
22899,221820,2354
22900,221820,2362
22901,221820,2500
22902,221820,2529
22903,221820,3581
22904,221820,3678
22905,221820,7305
22906,221900,7
22907,221900,482
22908,221900,518
22909,221900,554
22910,221900,555
22911,221900,557
22912,221900,565
22913,221900,568
22914,221900,594
22915,221900,612
22916,221900,667
22917,221900,7899
22918,221900,7957
22919,221900,7968
22920,221900,8052
22921,221900,9917
22922,221900,11484
22923,221900,11886
22924,221900,12043
22925,221950,7
22926,221950,175
22927,221950,340
22928,221950,347
22929,221950,400
22930,221950,448
22931,221950,528
22932,221950,568
22933,221950,1249
22934,221950,1266
22935,221950,1651
22936,221950,1999
22937,221950,2948
22938,221950,3422
22939,221950,5815
22940,221995,9806
22941,222100,103
22942,222100,819
22943,222100,1425
22944,222100,1959
22945,222100,1993
22946,222100,2591
22947,222100,2960
22948,222100,3074
22949,222100,410050
22950,222300,7
22951,222300,11
22952,222300,29
22953,222300,72
22954,222300,126
22955,222300,407
22956,222300,508
22957,222300,580
22958,222300,639
22959,222300,648
22960,222300,708
22961,222300,819
22962,222300,821
22963,222300,873
22964,222300,1249
22965,222300,1250
22966,222300,1251
22967,222300,1260
22968,222300,1337
22969,222300,1510
22970,222300,1638
22971,222300,1873
22972,222300,1889
22973,222300,1924
22974,222300,2015
22975,222300,2059
22976,222300,2401
22977,222300,6217
22978,222350,7
22979,222350,1250
22980,222350,1251
22981,222350,1257
22982,222350,2180
22983,222350,3131
22984,222350,3297
22985,222400,7
22986,222400,776
22987,222400,1426
22988,222400,8986
22989,222448,7
22990,222448,256
22991,222448,260
22992,222448,272
22993,222448,316
22994,222448,358
22995,222448,369
22996,222448,407
22997,222448,455
22998,222448,494
22999,222448,518
23000,222448,520
23001,222448,529
23002,222448,541
23003,222448,556
23004,222448,612
23005,222448,776
23006,222448,813
23007,222448,1250
23008,222448,1263
23009,222448,1338
23010,222448,1537
23011,222448,1539
23012,222448,1629
23013,222448,2566
23014,222448,3126
23015,222448,3196
23016,222448,5280
23017,222448,5574
23018,222448,7370
23019,222448,7676
23020,222448,9110
23021,222448,11003
23022,222448,11800
23023,222448,100876
23024,222470,7
23025,222470,154
23026,222470,160
23027,222470,193
23028,222470,316
23029,222470,343
23030,222470,369
23031,222470,445
23032,222470,457
23033,222470,463
23034,222470,494
23035,222470,520
23036,222470,952
23037,222470,1194
23038,222470,1394
23039,222470,1395
23040,222470,1399
23041,222470,1508
23042,222470,1511
23043,222470,1518
23044,222470,1561
23045,222470,1629
23046,222470,1636
23047,222470,1642
23048,222470,1659
23049,222470,1732
23050,222470,1894
23051,222470,2007
23052,222470,2041
23053,222470,2212
23054,222470,2213
23055,222470,2224
23056,222470,2240
23057,222470,2299
23058,222470,2715
23059,222470,3073
23060,222470,3235
23061,222470,3452
23062,222470,4322
23063,222470,4734
23064,222470,6267
23065,222470,8070
